name,EventStartTime,SalesStartTIme,SalesEndTime,min_price,max_price,nameArtist,VenueName,VenueCity,VenueState,num_links,seguidoresSpotify,popularidad,subsYT,VenueClass,NumGeneros,peso_promotor,tiene_lastfm_url,Generos_combinados,conciertos_del_artista_en_ciudad,tiene_twitter,tiene_instagram,tiene_itunes,tiene_homepage,Adult Contemporary,Alternative,Alternative Rock,Ballads/Romantic,Blues,Classical,Classical/Vocal,Club Dance,Dance,Dance/Electronic,Flamenco,Folk,Funky Breaks,Hard Rock,Heavy Metal,Hip-Hop/Rap,Indie Pop,Jazz,Jazz Blues,K-Pop,Latin,Latin Pop,Metal,New Wave,Other,Performance Art,Pop,Pop Metal,Pop Rock,Pop Vocal,Psychedelic,R&B,Reggae,Rock,Singer-Songwriter,Soul,Urban,World,tiene_wiki,tiene_youtube,dias_Venta,dias_desdeFinVenta,num_noches
Cultura Profética,2024-10-29 20:00:00+00:00,2023-07-13 12:00:00+00:00,2024-10-29 22:00:00+00:00,44.0,44.0,Cultura Profética,Sant Jordi Club,Barcelona,Barcelona,5,4564084.492307693,60.90461538461538,1716398.4314720812,1,1,7,0,"Other,Reggae",1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,474,-1,1
The Music of Hans Zimmer & More,2024-10-31 20:00:00+00:00,2023-07-13 12:00:00+00:00,2024-10-31 22:00:00+00:00,36.6,65.7,The Music of Hans Zimmer & More,Audit. de Zaragoza - Sala Mozart,Zaragoza,Saragossa,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,4,0,"Classical/Vocal,Other,Classical",1.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,-1,1
The Magical Music of Harry Potter,2025-02-15 19:00:00+00:00,2023-12-07 13:00:00+00:00,2025-02-15 22:00:00+00:00,36.6,65.7,The Magical Music of Harry Potter - Live in Concert,Audit. de Zaragoza - Sala Mozart,Zaragoza,Saragossa,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,4,0,"Classical/Vocal,Other,Classical",1.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,-1,1
The Magical Music of Harry Potter,2025-02-15 15:00:00+00:00,2023-12-07 13:00:00+00:00,2025-02-15 22:00:00+00:00,36.6,75.4,The Magical Music of Harry Potter - Live in Concert,Filarmónica de Bilbao,Bilbao,Biscay,0,4564084.492307693,60.90461538461538,1716398.4314720812,1,1,4,0,"Classical/Vocal,Other,Classical",1.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,-1,1
La Música de Hans Zimmer y Otros,2025-02-28 15:00:00+00:00,2023-12-05 15:30:00+00:00,2025-02-28 15:00:00+00:00,36.6,75.4,The Music of Hans Zimmer & More,Filarmónica de Bilbao,Bilbao,Biscay,0,4564084.492307693,60.90461538461538,1716398.4314720812,1,1,4,0,"Classical/Vocal,Other,Classical",1.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,1
Mother Mother,2024-03-01 20:00:00+00:00,2023-06-16 08:00:00+00:00,2024-02-29 11:15:00+00:00,25.0,80.0,Mother Mother,Palacio Vistalegre,Madrid,Madrid,10,3903875.0,73.0,1716398.4314720812,2,3,85,1,"Rock,Pop",2.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,258,1,1
Manolo García,2024-03-16 20:00:00+00:00,2023-09-22 07:00:00+00:00,2024-03-16 20:00:00+00:00,60.0,60.0,Manolo Garcia,Auditorio La Alameda,Jaén,Jaén,5,617811.0,57.0,199000.0,0,4,15,0,"Rock,Pop",2.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,176,0,1
Camilo,2024-05-29 18:00:00+00:00,2024-02-28 14:00:00+00:00,2024-05-29 18:00:00+00:00,40.0,90.0,Camilo,Coliseum,A Coruña,La Corunna,0,4564084.492307693,60.90461538461538,1716398.4314720812,2,1,3,0,"Rock,Pop,Latin",2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,91,0,1
Miguel Ríos cumple 80 años. Granada All Stars,2024-06-08 20:00:00+00:00,2024-02-23 18:20:00+00:00,2024-06-08 20:00:00+00:00,35.0,60.0,Miguel Rios,Plaza de Toros de Granada,Granada,Granada,8,270235.0,54.0,39300.0,2,5,1,0,"Rock,Pop,World,Latin",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,106,0,1
MANÁ,2024-06-08 19:30:00+00:00,2024-02-22 12:00:00+00:00,2024-06-08 19:30:00+00:00,85.0,260.0,MANÁ,Plaza de Toros de Murcia,Murcia,Murcia,10,10615731.0,78.0,1716398.4314720812,2,6,10,1,"Rock,Pop,World,Latin",2.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,107,0,1
Pearl Jam - Dark Matter World Tour 2024,2024-06-15 19:30:00+00:00,2023-12-01 11:00:00+00:00,2024-06-15 19:30:00+00:00,81.0,280.0,Pearl Jam,Palau Sant Jordi,Barcelona,Barcelona,10,8601325.0,75.0,1716398.4314720812,1,7,5,1,"Rock,Alternative Rock,Pop",5.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,197,0,2
Carlos Vives - El Rock de mi pueblo vive - Tour España 2024,2024-07-08 19:00:00+00:00,2024-02-23 09:00:00+00:00,2024-07-08 19:00:00+00:00,48.0,185.0,Carlos Vives,WiZink Center,Madrid,Madrid,10,5976238.0,73.0,5960000.0,2,3,22,1,"Rock,Pop,World,Latin",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,136,0,1
Nil Moliner,2024-07-14 19:00:00+00:00,2024-02-29 11:00:00+00:00,2024-07-14 19:00:00+00:00,30.0,50.0,Nil Moliner,Sala The One,San Vicente del Raspeig,Alacant,7,235341.0,61.0,203000.0,0,1,65,0,"Rock,Pop",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,136,0,1
Nil Moliner,2024-10-19 19:00:00+00:00,2024-03-01 11:00:00+00:00,2024-10-19 19:00:00+00:00,30.0,50.0,Nil Moliner,Sala Capitol,Santiago de Compostela,La Corunna,7,235341.0,61.0,203000.0,0,1,65,0,"Rock,Pop",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,232,0,1
Nil Moliner,2024-10-25 19:00:00+00:00,2024-03-01 11:00:00+00:00,2024-10-25 19:00:00+00:00,30.0,50.0,Nil Moliner,Sala Lava,Valladolid,Valladolid,7,235341.0,61.0,203000.0,0,1,65,0,"Rock,Pop",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,238,0,1
Joan Dausà,2024-10-25 16:00:00+00:00,2024-03-06 09:00:00+00:00,2024-10-25 16:00:00+00:00,32.0,45.0,Joan Dausà,Palacio Vistalegre,Madrid,Madrid,5,46531.0,47.0,1716398.4314720812,2,3,1,0,"Rock,Pop,Ballads/Romantic",1.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,233,0,1
Nil Moliner,2024-10-26 20:00:00+00:00,2024-03-01 11:00:00+00:00,2024-10-26 20:00:00+00:00,30.0,50.0,Nil Moliner,Sala Custom,Sevilla,Seville,7,235341.0,61.0,203000.0,0,1,65,0,"Rock,Pop",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,239,0,1
Nada Surf,2024-10-26 19:00:00+00:00,2024-02-19 09:30:00+00:00,2024-10-26 19:00:00+00:00,30.0,30.0,Nada Surf,Kafe Antzokia,Bilbao,Biscay,10,183887.0,46.0,1716398.4314720812,0,1,65,1,"Rock,Alternative Rock,Pop",1.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,250,0,1
Nil Moliner,2024-11-15 20:00:00+00:00,2024-03-01 11:00:00+00:00,2024-11-15 20:00:00+00:00,30.0,50.0,Nil Moliner,Aliatar,Granada,Granada,7,235341.0,61.0,203000.0,0,1,65,0,"Rock,Pop",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,259,0,1
Nil Moliner,2024-11-15 21:00:00+00:00,2024-03-01 11:00:00+00:00,2024-11-15 21:00:00+00:00,30.0,50.0,Nil Moliner,Sala Santana 27,Bilbao,Biscay,7,235341.0,61.0,203000.0,0,1,65,0,"Rock,Pop",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,259,0,1
Nil Moliner,2024-11-16 20:00:00+00:00,2024-03-01 11:00:00+00:00,2024-11-16 20:00:00+00:00,30.0,50.0,Nil Moliner,Andén 56,Burgos,Burgos,7,235341.0,61.0,203000.0,0,1,65,0,"Rock,Pop",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,260,0,1
Nil Moliner,2024-11-22 20:30:00+00:00,2024-03-01 11:00:00+00:00,2024-11-22 20:30:00+00:00,30.0,50.0,Nil Moliner,Sala Oasis,Zaragoza,Saragossa,7,235341.0,61.0,203000.0,0,1,65,0,"Rock,Pop",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,266,0,1
Nil Moliner,2024-11-23 20:00:00+00:00,2024-03-01 11:00:00+00:00,2024-11-23 20:00:00+00:00,30.0,50.0,Nil Moliner,Live Las Ventas,Madrid,Madrid,7,235341.0,61.0,203000.0,2,1,65,0,"Rock,Pop",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,267,0,1
AC/DC - Power Up Tour,2024-11-30 21:00:00+00:00,2024-03-01 11:00:00+00:00,2024-11-30 21:00:00+00:00,105.0,340.0,AC/DC,Estadio La Cartuja de Sevilla,Sevilla,Seville,10,27979560.0,82.0,1716398.4314720812,3,3,85,1,"Rock,Hard Rock,Heavy Metal,Metal",4.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,274,0,1
AC/DC - Power Up Tour,2024-12-14 20:00:00+00:00,2024-03-01 11:00:00+00:00,2024-12-14 20:00:00+00:00,105.0,300.0,AC/DC,Estadio La Cartuja de Sevilla,Sevilla,Seville,10,27979560.0,82.0,1716398.4314720812,3,3,85,1,"Rock,Hard Rock,Heavy Metal,Metal",4.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,288,0,1
The Tallest Man On Earth,2024-03-09 19:00:00+00:00,2023-11-02 13:10:00+00:00,2024-03-09 19:30:00+00:00,32.0,32.0,The Tallest Man On Earth,Sala Apolo,Barcelona,Barcelona,6,629702.0,51.0,56800.0,0,5,28,0,"Rock,Alternative,Pop,Alternative Rock",1.0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,128,-1,1
The Tallest Man On Earth,2024-03-22 20:30:00+00:00,2024-02-14 11:43:00+00:00,2024-03-22 20:30:00+00:00,32.0,32.0,The Tallest Man On Earth,La Riviera,Madrid,Madrid,6,629702.0,51.0,56800.0,1,5,28,0,"Rock,Alternative,Pop,Alternative Rock",1.0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,37,0,1
Mudhoney,2024-09-03 18:30:00+00:00,2024-03-06 09:00:00+00:00,2024-09-03 18:30:00+00:00,25.0,25.0,Mudhoney,Jaguar (Lula Club),Madrid,Madrid,10,283610.0,43.0,1716398.4314720812,0,3,28,1,"Rock,Alternative Rock,Alternative",1.0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,181,0,1
Mudhoney,2024-09-05 19:00:00+00:00,2024-03-06 09:00:00+00:00,2024-09-05 19:00:00+00:00,25.0,25.0,Mudhoney,Sala Razzmatazz 2,Barcelona,Barcelona,10,283610.0,43.0,1716398.4314720812,0,3,28,1,"Rock,Alternative Rock,Alternative",1.0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,183,0,1
Foy Vance - Regarding The Joy Of Nothing Tour,2024-09-08 18:45:00+00:00,2024-02-29 15:00:00+00:00,2024-09-08 18:45:00+00:00,25.0,25.0,Foy Vance,Moby Dick Club,Madrid,Madrid,10,239050.0,52.0,1716398.4314720812,0,4,85,1,"Rock,Alternative Rock,Alternative",2.0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,192,0,1
Foy Vance - Regarding The Joy Of Nothing Tour,2024-09-09 18:30:00+00:00,2024-02-29 15:00:00+00:00,2024-09-09 18:30:00+00:00,25.0,25.0,Foy Vance,Sala Dabadaba,Donostia/San Sebastián,Guipuscoa,10,239050.0,52.0,1716398.4314720812,0,4,85,1,"Rock,Alternative Rock,Alternative",2.0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,193,0,1
Foy Vance - Regarding The Joy Of Nothing Tour,2024-10-13 18:30:00+00:00,2024-03-08 09:00:00+00:00,2024-10-13 18:30:00+00:00,25.0,25.0,Foy Vance,Sala Upload - Poble Espanyol,Barcelona,Barcelona,10,239050.0,52.0,1716398.4314720812,0,4,85,1,"Rock,Alternative Rock,Alternative",2.0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,219,0,1
Isaac Delusion,2024-10-14 19:00:00+00:00,2024-03-08 09:00:00+00:00,2024-10-14 19:00:00+00:00,23.0,23.0,Isaac Delusion,Sala Razzmatazz 2,Barcelona,Barcelona,7,114893.0,52.0,32200.0,0,4,28,0,"Alternative,Dance/Electronic,Alternative Rock,Club Dance",2.0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,220,0,1
New Model Army,2024-10-16 18:30:00+00:00,2024-03-08 09:00:00+00:00,2024-10-16 18:30:00+00:00,26.0,26.0,New Model Army,Sala Santana 27,Bilbao,Biscay,10,105295.0,45.0,1716398.4314720812,0,1,13,1,"Rock,Alternative Rock,Alternative",1.0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,222,0,1
New Model Army,2024-10-31 20:00:00+00:00,2024-02-28 09:00:00+00:00,2024-10-31 20:00:00+00:00,26.0,26.0,New Model Army,Sala Mon Live,Madrid,Madrid,10,105295.0,45.0,1716398.4314720812,0,1,13,1,"Rock,Alternative Rock,Alternative",1.0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,246,0,1
New Model Army,2024-11-07 20:30:00+00:00,2024-03-01 09:00:00+00:00,2024-11-07 20:30:00+00:00,26.0,26.0,New Model Army,Sala Razzmatazz 2,Barcelona,Barcelona,10,105295.0,45.0,1716398.4314720812,0,1,13,1,"Rock,Alternative Rock,Alternative",1.0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,251,0,1
Kazy Lambist,2024-11-08 20:00:00+00:00,2024-03-01 09:00:00+00:00,2024-11-08 20:00:00+00:00,22.0,22.0,Kazy Lambist,Sala Razzmatazz 2,Barcelona,Barcelona,7,113924.0,57.0,3740.0,0,3,28,0,"Alternative,Dance/Electronic,Funky Breaks,Alternative Rock",1.0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,252,0,1
Kazy Lambist,2024-11-10 19:30:00+00:00,2024-03-01 09:00:00+00:00,2024-11-10 19:30:00+00:00,22.0,22.0,Kazy Lambist,Sala Changó,Madrid,Madrid,7,113924.0,57.0,3740.0,0,3,28,0,"Alternative,Dance/Electronic,Funky Breaks,Alternative Rock",1.0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,254,0,1
Camela,2024-03-03 19:00:00+00:00,2023-12-11 13:00:00+00:00,2024-03-01 11:00:00+00:00,35.0,35.0,Camela,Plaza de Toros de Logroño,Logroño,La Rioja,6,403441.0,57.0,317000.0,2,4,1,0,"Other,World,Flamenco",1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,80,2,1
Shawn James,2024-03-07 19:00:00+00:00,2023-12-11 13:00:00+00:00,2024-02-29 12:27:00+00:00,25.0,25.0,Shawn James,Sala Razzmatazz 2,Barcelona,Barcelona,7,4564084.492307693,60.90461538461538,481000.0,0,1,85,0,"Blues,Other",1.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79,7,1
El Kanka,2024-03-09 21:30:00+00:00,2024-01-02 11:00:00+00:00,2024-03-09 21:30:00+00:00,20.0,25.0,El Kanka,Teatro Principal de Zamora,Zamora,Zamora,7,276093.0,57.0,252000.0,1,2,6,0,"Other,Pop",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,67,0,1
Milo J,2024-03-10 19:30:00+00:00,2023-11-17 09:00:00+00:00,2024-03-10 19:30:00+00:00,35.0,35.0,Milo J,Pandora Sevilla,Sevilla,Seville,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,12,0,"Other,Hip-Hop/Rap",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,1
Kadec Santa Anna - 24 Tour,2024-03-10 19:30:00+00:00,2023-12-27 15:30:00+00:00,2024-03-10 19:30:00+00:00,22.0,22.0,Kadec Santa Ana,Sala Custom,Sevilla,Seville,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,22,0,"Other,Hip-Hop/Rap",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,1
Milo J,2024-03-14 19:00:00+00:00,2023-12-11 13:00:00+00:00,2024-01-12 12:00:00+00:00,30.0,60.0,Milo J,Palacio Vistalegre,Madrid,Madrid,0,4564084.492307693,60.90461538461538,1716398.4314720812,2,1,12,0,"Other,Hip-Hop/Rap",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,62,1
Juancho Marqués,2024-03-15 19:30:00+00:00,2023-10-06 13:00:00+00:00,2024-03-15 19:30:00+00:00,25.0,25.0,Juancho Marqués,Oasis Club Teatro,Zaragoza,Saragossa,7,151258.0,49.0,62100.0,1,2,14,0,"Urban,Hip-Hop/Rap",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,161,0,1
Kadec Santa Anna - 24 Tour,2024-03-15 19:00:00+00:00,2023-12-11 13:00:00+00:00,2024-03-15 22:59:00+00:00,22.0,22.0,Kadec Santa Ana,Mamba,Murcia,Murcia,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,22,0,"Other,Hip-Hop/Rap",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,-1,1
"Hivernacle Pop Up Club#5 SEASON CLOSING: PAWSA, Toman & Foie Grass",2024-03-16 21:00:00+00:00,2023-01-04 14:00:00+00:00,2024-03-16 22:00:00+00:00,23.0,27.0,HIVERNACLE,Live Las Ventas,Madrid,Madrid,0,4564084.492307693,60.90461538461538,1716398.4314720812,2,1,8,0,Dance/Electronic,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,-1,1
Nicki Nicole,2024-03-16 20:00:00+00:00,2023-10-06 13:00:00+00:00,2024-03-16 20:00:00+00:00,30.0,60.0,Nicki Nicole,WiZink Center,Madrid,Madrid,0,4564084.492307693,60.90461538461538,1716398.4314720812,2,1,12,0,"Urban,Other,Hip-Hop/Rap",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,162,0,1
Cano,2024-03-17 15:00:00+00:00,2024-02-07 12:26:00+00:00,2024-03-17 21:00:00+00:00,25.0,30.0,Cano,Palacio Vistalegre,Madrid,Madrid,0,4564084.492307693,60.90461538461538,1716398.4314720812,2,1,2,0,Hip-Hop/Rap,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,-1,2
Nicki Nicole,2024-03-21 19:00:00+00:00,2023-11-10 13:00:00+00:00,2024-03-21 19:00:00+00:00,30.0,60.0,Nicki Nicole,Sant Jordi Club,Barcelona,Barcelona,0,4564084.492307693,60.90461538461538,1716398.4314720812,1,1,12,0,"Urban,Other,Hip-Hop/Rap",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,132,0,1
Kadec Santa Anna - 24 Tour,2024-03-22 18:00:00+00:00,2023-10-31 20:00:00+00:00,2024-03-22 18:00:00+00:00,22.0,22.0,Kadec Santa Ana,Sala M100,Córdoba,Córdoba,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,22,0,"Other,Hip-Hop/Rap",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,1
Víctor Martín,2024-03-22 20:00:00+00:00,2023-11-10 13:00:00+00:00,2024-03-22 20:00:00+00:00,13.0,13.0,Víctor Martín,La Pecera,Vigo,Pontevedra,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,17,0,Other,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,1
Víctor Martín,2024-03-22 21:00:00+00:00,2024-02-12 15:00:00+00:00,2024-03-22 21:00:00+00:00,13.0,13.0,Víctor Martín,La Disfrutona del Orzán,A Coruña,La Corunna,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,17,0,Other,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,1
Ha*Ash,2024-03-23 21:00:00+00:00,2024-02-12 15:00:00+00:00,2024-03-23 21:00:00+00:00,35.0,35.0,Ha*Ash,Sala Moon,Valencia,Valencia,9,8165077.0,74.0,1716398.4314720812,0,3,22,0,"Other,Ballads/Romantic",1.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40,0,1
Christian Nodal,2024-04-17 19:00:00+00:00,2023-11-16 11:00:00+00:00,2024-02-21 13:45:00+00:00,37.5,106.25,Christian Nodal,Auditorio Starlite,Marbella,Málaga,8,14280297.0,81.0,11200000.0,0,3,65,0,"World,Latin",2.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,97,56,1
